customer_id,full_name,email,phone,region,postcode,signup_date,loyalty_member,age_group
CUST00238,Miss Leanne Horton,radams@example.org,+44(0)191 496 0570,London,CR3E 1EF,2023-11-13,True,46-55
CUST00239,MARY CLEMENTS,leanne97@example.org,(0808) 1570236,Scotland,E2 2XU,2023-09-23,True,26-35
CUST00240,Josephine Bibi,ithompson@example.org,03069990633,Wales,S00 1LD,2024-10-24,False,26-35
CUST00241,Lynn Taylor,harrietdean@example.com,01514960563,West Midlands,DL6H 4XS,2024-07-13,False,18-25
CUST00242,chelsea martin,waynesanders@example.org,(020)74960476,South East,E7 0WL,2025-09-16,True,55+
CUST00243,Ashley Hall,jcrawford@example.com,+44(0)1134960897,Yorkshire,N47 4HW,2024-11-16,True,55+
CUST00244,DR FRANCIS BURKE,daniel61@example.com,(029)2018783,South West,KW40 9ZU,2025-12-25,False,18-25
CUST00245,Sam Sharpe,brettdickinson@example.org,+44(0)141 4960596,Wales,SR1R 0XH,2024-12-27,False,18-25
CUST00246,Ryan Humphries-Hill,elaine26@example.com,+442074960863,South West,N8T 7TE,2025-06-02,True,36-45
CUST00247,KATHERINE SMITH,philliphart@example.com,+44909 879 0117,Yorkshire,E4 1NW,2025-12-14,True,36-45
CUST00248,Mr Marcus Payne,,+44116 496 0950,North West,DA4 7NW,2023-09-09,True,46-55
CUST00249,MS BETHAN THOMPSON,leanne01@example.com,0121 4960976,Scotland,N2 8YA,2025-09-02,False,18-25
CUST00250,Sean Mason,julie71@example.com,+441144960237,West Midlands,M3K 1HD,2025-06-20,False,55+
CUST00251,liam read,pamela97@example.net,(0118)4960511,South West,BT3 4WQ,2024-08-26,True,26-35
CUST00252,Neil Wood,jenna25@example.org,+442074960582,West Midlands,BS1H 7FG,2025-10-03,True,36-45
CUST00253,Suzanne Singh,owengraham@example.com,+44(0)1214960349,South West,DD3E 3BB,2026-02-02,False,26-35
CUST00254,Mrs Wendy Greenwood,phaynes@example.com,+44113 496 0877,Scotland,L7 1BR,2025-12-07,True,46-55
CUST00255,Graeme Davis,donaldball@example.org,+44(0)1632960270,South East,HD3 5NU,2026-03-02,True,36-45
CUST00256,Dr Anna Pearson,lindsey07@example.net,0113 496 0380,West Midlands,NR2 2AW,2025-04-18,False,36-45
CUST00257,Duncan Thompson,,+44151 4960148,Scotland,IG5 6QJ,2024-02-04,True,18-25
CUST00258,Clifford Brown,helen28@example.net,+44151 496 0729,South East,S7K 5JB,2025-05-22,True,26-35
CUST00259,Louise Thompson-Ahmed,browngeorgia@example.net,(028)9018975,London,JE4W 7FP,2024-07-21,True,18-25
CUST00260,Mohamed Buckley,susan38@example.org,+441632960152,Yorkshire,G3 1AZ,2023-05-26,True,55+
CUST00261,Mary Price-Carr,williamsanna@example.net,02074960168,North West,TR7 1HY,2024-12-25,True,26-35
CUST00262,Keith Cole,nburgess@example.com,+4420 7496 0749,Wales,N5 5LB,2024-09-18,True,18-25
CUST00263,Miss Janet Warren,lisastewart@example.net,+449098790192,North West,CF1B 8ZY,2025-01-12,False,46-55
CUST00264,Georgina Rowley,burrowseileen@example.com,+44(0)1134960244,Yorkshire,CH3R 2GR,2025-11-09,True,18-25
CUST00265,Max Arnold,grogers@example.net,+44(0)161 496 0250,North West,BA2V 6XE,2024-05-14,True,36-45
CUST00266,Kyle McDonald-Black,yowens@example.org,01134960402,East of England,S80 1BL,2023-11-30,True,26-35
CUST00267,Daniel Taylor,connor98@example.net,01314960866,East of England,LN5 4SA,2025-06-22,True,46-55
CUST00268,Ronald Allen,millsjake@example.com,+44(0)141 496 0993,London,E3 1RF,2025-10-31,True,26-35
CUST00269,Dr Tony Russell,hazellamb@example.com,+44(0)1632 960 102,North East,E7H 4PN,2023-10-26,True,46-55
CUST00270,carol hill,amber10@example.net,0114 4960132,Wales,CT53 2JR,2025-12-06,False,18-25
CUST00271,Martin Green-Wilson,harrisellie@example.com,+44(0)1164960106,Scotland,TR71 0FF,2025-03-25,True,55+
CUST00272,Peter Franklin,holmesstacey@example.org,+44(0)1144960911,North West,ML6B 5FA,2025-04-10,True,18-25
CUST00273,Marion Hussain,uwilson@example.org,+44(0)191 496 0845,Wales,W1A 8JE,2023-09-28,True,36-45
CUST00274,Max Reynolds,myersbruce@example.com,+44(0)151 496 0910,Wales,B4T 2EF,2024-06-05,True,36-45
CUST00275,Barry Lloyd,vdaly@example.org,0117 496 0488,North West,L9B 5JQ,2025-10-12,True,55+
CUST00276,Jasmine Taylor,kimberleyhughes@example.com,+44(0)1914960296,North East,N52 4GP,2023-09-17,False,55+
CUST00277,LEAH JONES,birchiain@example.com,+44808 1570769,London,FY0V 0RX,2025-06-04,True,55+
CUST00278,Ms Judith Jones,gailmiller@example.org,+4429 2018 0479,West Midlands,SR85 9TT,2025-11-13,False,55+
CUST00279,Ronald Knowles,ameliasmart@example.com,+44114 4960807,West Midlands,G7K 4RA,2024-08-15,True,46-55
CUST00280,MR GAVIN O'DONNELL,eowen@example.net,(0116) 496 0890,West Midlands,CB2A 4PS,2025-01-11,False,46-55
CUST00281,Joanna Wall,ojames@example.org,(0118)4960646,Scotland,BH63 0HD,2024-12-11,True,36-45
CUST00282,Shaun Nelson,brian14@example.com,+44117 496 0363,East of England,W7 5SH,2023-09-10,True,36-45
CUST00283,Katherine Berry,simonclark@example.org,(0118)4960951,Yorkshire,S5D 3BW,2025-04-07,True,36-45
CUST00284,Chloe Burrows,nicholsonfrancesca@example.org,(0121) 4960149,South West,PA0 0UF,2024-11-11,True,36-45
CUST00285,Cameron Lloyd,khawkins@example.net,+44161 496 0212,North East,E1C 8GW,2023-09-21,True,46-55
CUST00286,DR PAUL BROWN,jaustin@example.org,(0121)4960974,Scotland,GL6 6LP,2026-01-06,False,55+
CUST00287,valerie whitehouse,ycook@example.com,0292018860,Scotland,SL7P 1GP,2026-01-29,False,46-55
CUST00288,Gemma Fletcher,lriley@example.net,+44(0)191 4960202,North East,EX3X 6HS,2025-08-24,True,18-25
CUST00289,Denis Rogers-Adams,richardssheila@example.net,0121 496 0863,South West,E7 8DF,2025-04-08,False,18-25
CUST00290,Jay Harding-Blackburn,,(0131) 4960191,South West,HA82 9ZR,2024-09-21,True,46-55
CUST00291,Ronald Fisher,elainejames@example.org,+443069990659,Wales,E65 5XG,2025-10-29,True,55+
CUST00292,Joel Brown,mohamed36@example.net,01164960141,South East,S14 7QU,2026-03-23,False,55+
CUST00293,Charlotte Ross,wooddamian@example.org,+44117 496 0810,East of England,RM41 3SQ,2024-03-16,True,18-25
CUST00294,Dr Jane Kirk,naylormohammad@example.org,0117 496 0781,London,RG0 6BY,2025-03-06,True,55+
CUST00295,Caroline Conway-Lawrence,whitedonald@example.com,+44(0)9098790635,Wales,PR6 7LZ,2023-09-05,True,36-45
CUST00296,Mr Keith Vaughan,rachaelmills@example.org,+4429 2018011,North East,HU68 1JW,2024-06-16,False,46-55
CUST00297,DEBORAH ROBERTS-GIBSON,frankfletcher@example.net,020 7946 0649,London,L8B 6ZD,2024-06-24,False,55+
CUST00298,Frances Knight,ballellie@example.com,0161 4960320,West Midlands,E5F 4DG,2023-12-18,True,46-55
CUST00299,Dr Luke Hall,waynegreen@example.com,(0115) 496 0667,West Midlands,M18 8TU,2025-09-22,True,46-55
CUST00300,Mr Bryan Fletcher,webbhelen@example.net,+4428 9018265,North West,S2G 4BU,2024-06-06,True,26-35
CUST00301,DOMINIC KERR,sthornton@example.net,0114 496 0197,London,S4F 5EJ,2025-04-08,True,46-55
CUST00302,Karen Matthews,timothyleach@example.org,+44(0)161 4960579,East of England,B9 0JT,2024-11-24,True,46-55
CUST00303,Dr Peter Evans,frank48@example.org,+44161 4960187,London,NE6H 6LH,2023-07-16,True,46-55
CUST00304,Kirsty Potter,davidking@example.com,0113 4960493,Wales,BN5H 5EJ,2024-04-01,True,36-45
CUST00305,Olivia Palmer-Wright,gerardhopkins@example.net,0115 496 0470,West Midlands,M9 8AG,2025-01-18,False,26-35
CUST00306,Mrs Shannon Holland,turnbulljenna@example.net,+441414960791,West Midlands,W6D 8SP,2026-05-02,False,46-55
CUST00307,Kieran Spencer,ellie83@example.org,(0115)4960614,East of England,BT2 5DA,2026-02-11,True,55+
CUST00308,Dr Mitchell Summers,heather76@example.net,+44(0)1184960817,South West,B7 8GF,2024-11-09,True,36-45
CUST00309,CARLY DAY,adrian12@example.com,+44(0)1914960979,London,KW49 6TY,2023-11-16,False,36-45
CUST00310,Mr Damien Dunn,csmith@example.net,(0114) 496 0801,Scotland,W8 3UH,2024-10-21,False,26-35
CUST00311,mrs harriet crawford,swilson@example.net,+44151 496 0936,South East,CA62 1AJ,2024-09-03,True,26-35
CUST00312,Joanne Hawkins-Hardy,,(0191) 496 0043,Yorkshire,L5 1WT,2024-11-12,True,26-35
CUST00313,Carol Bray,khussain@example.net,+44141 496 0795,London,L4D 3BN,2025-11-27,False,46-55
CUST00314,Helen Smith,kirstypoole@example.org,+44(0)20 74960199,Yorkshire,B5 2AQ,2025-07-30,True,55+
CUST00315,craig reed,paigeford@example.net,0117 496 0250,Yorkshire,G5 5ZU,2026-02-19,True,46-55
CUST00316,Joel Henderson,clarkejanice@example.com,+44(0)1174960320,North West,NR2N 7DE,2024-02-02,False,26-35
CUST00317,Dr Jamie Adams,gmorton@example.net,020 74960378,West Midlands,EH01 1WB,2024-04-19,False,36-45
CUST00318,Leah Coleman,june26@example.com,01314960807,Scotland,M8C 4YN,2026-03-09,True,55+
CUST00319,Emily Davies,winterrosie@example.org,(0191) 4960653,Scotland,LS1B 3EG,2023-06-12,True,36-45
CUST00320,Dale Morley,,01632 960 603,North West,N44 3QL,2023-10-25,True,26-35
CUST00321,Dr Jonathan Peters,gmorrison@example.net,(0114) 496 0938,North East,N6W 9YS,2025-03-27,True,46-55
CUST00322,Dr Richard Miller,dominic76@example.net,(0121) 496 0598,South East,KY9W 5RH,2025-03-14,True,36-45
CUST00323,Lucy Pratt,matthewskatie@example.net,+44(0)1632 960035,South West,B0 8AS,2025-03-20,True,55+
CUST00324,reece skinner,marilynhopkins@example.net,+441414960636,London,L7 2JS,2024-04-12,True,46-55
CUST00325,Mr Benjamin Reid,alison27@example.net,(0808)1570396,West Midlands,PE7H 9NP,2025-10-07,True,36-45
CUST00326,Wayne Young,declan58@example.org,020 7946 0412,South East,E78 8DP,2023-06-05,True,46-55
CUST00327,Hayley Flynn,dwilkinson@example.org,+44114 4960196,North West,B0H 8TH,2023-10-22,False,55+
CUST00328,Mandy Jones,dennis76@example.com,(0131) 496 0987,Yorkshire,NR2 6JS,2024-05-15,True,55+
CUST00329,DR OWEN LONG,uhancock@example.net,028 9018 0964,Scotland,M8F 5YN,2024-01-01,True,18-25
CUST00330,Colin Berry-Yates,hussaineileen@example.org,+441914960962,London,G2K 1QN,2025-11-29,True,36-45
CUST00331,Judith Mitchell,bradleyrosie@example.com,+44161 4960713,Wales,L3F 8FH,2023-12-17,True,55+
CUST00332,GARETH PAGE,jemma16@example.org,(0118)4960154,Scotland,M8 4WZ,2024-09-05,False,46-55
CUST00333,Elliot Ball-O'Brien,,(029) 2018096,North East,KA8H 3LU,2026-03-29,True,46-55
CUST00334,jake lee,ijames@example.net,+4428 9018 0211,West Midlands,KW5P 1DT,2024-10-11,False,36-45
CUST00335,mrs lindsey gardner,kimberley29@example.org,+44(0)1632 960704,South East,B5 9SQ,2025-08-06,False,18-25
CUST00336,Dr Lynne Byrne,nicholashill@example.org,+44(0)151 496 0174,West Midlands,IV1B 6SU,2025-03-02,True,46-55
CUST00337,Caroline Clarke,whiteglen@example.com,+44(0)28 9018542,East of England,ST9Y 5FR,2024-09-24,False,46-55
CUST00338,Kieran Hall,gavinburgess@example.net,+44(0)114 496 0407,South East,B3C 4TN,2025-02-28,False,18-25
CUST00339,Stanley Allen,qrice@example.org,+44(0)151 496 0088,North West,N65 3HW,2024-02-05,True,18-25
CUST00340,Adam Parry,ldunn@example.org,(0909)8790064,London,SA2 6TP,2024-05-22,True,46-55
CUST00341,Simon Robertson,fletcheralison@example.net,+441514960166,Yorkshire,IP8 1AL,2024-10-22,True,18-25
CUST00342,Ellie Griffin,clynch@example.com,+44115 496 0175,London,ME8Y 9BF,2023-09-02,True,26-35
CUST00343,CATHERINE MORGAN,,+44(0)121 496 0269,Yorkshire,W6 4WZ,2024-06-08,True,18-25
CUST00344,Amanda Knowles-Davies,mohammedmay@example.com,(0191)4960559,Yorkshire,N53 3PA,2024-02-26,True,26-35
CUST00345,Louis O'Connor,richardsonjulian@example.com,+44131 4960919,Wales,WA8W 8SL,2024-09-14,False,55+
CUST00346,Jacqueline Hussain,michelle57@example.net,(0118)4960693,North East,CA6 9QX,2026-02-19,True,55+
CUST00347,IAIN HICKS,greenwoodlynne@example.net,01414960633,Yorkshire,BL4M 8PE,2024-06-01,True,26-35
CUST00348,Leah Dawson,danielle60@example.com,+44(0)1614960131,South West,G62 6HP,2025-06-27,True,46-55
CUST00349,Natasha Berry,gordonmiller@example.org,+4428 9018351,Wales,CV28 2NY,2023-06-16,True,55+
CUST00350,Christine Richardson,schapman@example.org,0117 4960671,Scotland,S5 0QG,2023-09-19,False,18-25
CUST00351,Dr Jamie Woodward,austinhilary@example.org,(0191) 4960230,Wales,YO7 9TG,2025-04-11,True,36-45
CUST00352,Mrs Pauline Jackson,ahmedjohn@example.org,020 74960952,Yorkshire,BS17 1HT,2024-10-02,True,55+
CUST00353,Alex Hussain-Wallace,,+44306 999 0520,Yorkshire,DN0 6SZ,2025-04-22,True,26-35
CUST00354,Fiona Hawkins-Hill,karen74@example.net,+44(0)121 496 0022,North East,B81 4ED,2025-09-15,False,36-45
CUST00355,Mr Denis Robinson,xbishop@example.net,(0115)4960997,London,KY53 7BG,2023-08-26,False,26-35
CUST00356,Anthony Smith,brownlydia@example.org,0141 496 0891,North East,DH49 1DR,2024-01-06,False,46-55
CUST00357,Jeremy Wells,elizabeth16@example.com,(0306) 9990362,Scotland,FY8X 0PL,2024-09-10,False,46-55
CUST00358,Mr Sam Townsend,paul39@example.org,+441632960813,South East,L20 1LR,2024-06-03,True,36-45
CUST00359,Lydia Scott,mooreglen@example.com,+441632 960994,East of England,M34 0GP,2025-01-04,True,36-45
CUST00360,Mr Paul Wells,kierancampbell@example.net,+44(0)121 496 0944,Wales,S13 0UB,2024-03-13,True,36-45
CUST00361,Hannah Stone,christineosborne@example.net,+441632 960 030,Yorkshire,UB00 0NX,2026-02-08,True,36-45
CUST00362,Mr Damian Cameron,annahicks@example.net,+44191 4960248,West Midlands,TD7 9PT,2025-10-31,False,46-55
CUST00363,Angela Dale-McCarthy,smithcheryl@example.com,+44(0)141 496 0488,North West,N7S 0NB,2025-04-06,False,26-35
CUST00364,Leslie Pearson,kjones@example.org,+441414960575,Wales,E06 7NU,2023-12-19,True,18-25
CUST00365,Graham Lawrence,stokesjacob@example.net,(0131) 496 0614,London,TR29 0PW,2026-02-06,True,26-35
CUST00366,Timothy Shaw,carly55@example.org,01614960925,Wales,M8 7EH,2025-11-22,True,46-55
CUST00367,mrs teresa cole,,01514960059,Scotland,E58 7ZN,2024-08-16,True,36-45
CUST00368,Mr Cameron Clarke,chamberskate@example.org,(0191)4960165,Wales,W84 8RQ,2023-06-11,False,26-35
CUST00369,BENJAMIN MURPHY,harriet86@example.org,+44131 4960344,South East,NN52 3RL,2023-07-16,True,55+
CUST00370,Mr Mohammed Wood,joe24@example.org,(0116) 4960772,Wales,AL0 2LD,2025-07-22,False,46-55
CUST00371,Christopher Wright,claire73@example.com,(0116) 4960098,Scotland,DA30 9AU,2023-07-23,True,18-25
CUST00372,vanessa barnes,kylestevens@example.net,(0909)8790014,South East,S0H 7TA,2024-11-27,True,26-35
CUST00373,Georgina Hall,stephen11@example.com,+4420 7496 0073,South East,L2 0EX,2023-09-13,True,55+
CUST00374,Hazel Smith,walterslydia@example.org,(028) 9018333,London,SP6 6QS,2024-05-22,True,18-25
CUST00375,Miss Janice Davis,cgarner@example.com,+4428 9018 0045,West Midlands,G19 9QN,2024-07-26,False,18-25
CUST00376,Lawrence Byrne,xgray@example.net,+44(0)28 9018723,Yorkshire,IM1 2UZ,2023-12-31,False,26-35
CUST00377,Shannon Lee,francisabbie@example.com,+44292018533,North East,GL7 4PU,2024-10-02,False,26-35
CUST00378,LORRAINE NORTON,pamelajackson@example.com,0161 496 0709,South East,GU2V 0SQ,2026-01-15,False,26-35
CUST00379,Matthew Green-Allen,abbottrachel@example.net,+44(0)131 496 0559,South East,HA9E 6GR,2024-11-30,False,18-25
CUST00380,Norman Wallis,youngadam@example.org,0151 496 0468,West Midlands,G8 1ZJ,2025-04-21,False,46-55
CUST00381,Mr Trevor Marshall,jessicaanderson@example.net,(0161) 4960300,North West,W6U 1GB,2025-06-02,False,26-35
CUST00382,Hilary Hunt-Davies,mohammad23@example.com,+44(0)141 496 0303,South East,W01 9XQ,2025-03-24,True,46-55
CUST00383,VALERIE BROWN,rowleyrachael@example.net,+44116 496 0599,East of England,WS35 4FU,2025-05-02,False,46-55
CUST00384,HENRY BULL-TAYLOR,kirstycarey@example.org,03069990142,East of England,ZE5 0ZB,2025-10-10,True,46-55
CUST00385,mr jeremy williams,fordallan@example.com,+44289018829,Scotland,RM28 6AD,2024-06-20,False,55+
CUST00386,mrs marion matthews,jennifernorton@example.net,01164960072,South East,BR5 7UH,2026-02-08,False,46-55
CUST00387,Aaron Kelly,brandonquinn@example.org,+44(0)151 4960539,South East,HX9 4YS,2023-06-13,True,55+
CUST00388,JENNA LEWIS,kbaldwin@example.com,01174960372,North West,S93 4GJ,2023-07-08,False,36-45
CUST00389,Sheila Smith-Hall,shepherdbeverley@example.com,(0113) 4960567,Scotland,L37 2SD,2024-07-16,False,18-25
CUST00390,Megan Cross,adrian50@example.com,+44292018444,East of England,YO1 4RU,2024-03-20,True,26-35
CUST00391,OWEN HEWITT,ballstephen@example.org,01632 960206,Scotland,KT56 2HT,2024-04-20,False,36-45
CUST00392,Andrea Booth,abdul44@example.com,(0306) 999 0493,North East,WN6 9XU,2023-07-17,True,55+
CUST00393,Mr Nicholas Ellis,fionaroberts@example.org,+44114 4960837,North West,W8 5UZ,2023-11-19,False,26-35
CUST00394,Mr Mohamed Knight,geraldine89@example.net,+44(0)131 4960153,South West,BR8X 0GB,2023-11-17,True,26-35
CUST00395,Ms Geraldine Taylor,brian40@example.com,+441632 960 396,East of England,GL0 3BA,2023-09-02,True,55+
CUST00396,MISS PAIGE GIBSON,brookssandra@example.net,+44(0)151 4960136,Wales,S0 9UD,2025-04-15,True,46-55
CUST00397,hugh phillips,howard71@example.com,(0116)4960303,Yorkshire,E5T 6PN,2025-09-07,False,46-55
CUST00398,Henry Knight,kellyjanice@example.org,028 9018 0821,North West,S7H 2TB,2025-05-23,False,46-55
CUST00399,Dr Alice Walker,lee82@example.org,0116 4960601,South East,WS66 1ZE,2025-08-31,True,46-55
CUST00400,Lisa Jones,,(0118) 4960852,Wales,N0H 9DH,2025-04-04,True,18-25
CUST00401,Dr Naomi Marsden,gillianrussell@example.com,01154960960,South East,YO3 5RF,2024-06-21,True,18-25
CUST00402,Aimee Andrews-O'Brien,wgiles@example.net,029 2018724,North East,DL2 3RN,2023-05-19,False,46-55
CUST00403,Declan Smart,,+44(0)1214960737,South East,IP6 9BH,2025-03-24,True,55+
CUST00404,James Perkins-Quinn,mlynch@example.com,+44117 496 0978,North East,WV1 6UG,2024-02-22,True,55+
CUST00405,James Jackson,jacksonkatherine@example.net,02074960354,North West,IV09 5UL,2026-04-06,True,18-25
CUST00406,Mr Stuart Marshall,lwright@example.org,+44115 4960449,North West,W6W 3TY,2025-03-12,False,36-45
CUST00407,Dr Roy Webb,katiebell@example.net,(0131)4960828,Scotland,TF6V 2LN,2024-09-01,False,18-25
CUST00408,Mr Ryan Carter,,+44191 496 0072,South East,IM3A 8SB,2025-11-21,True,26-35
CUST00409,Kim Fisher,ehayes@example.org,(0909) 8790767,Wales,M1 1FW,2025-04-29,False,26-35
CUST00410,Alexander Gough,eroberts@example.org,+44(0)116 4960740,South West,L7 1QN,2025-02-05,True,55+
CUST00411,Martyn Nicholson-Green,hilary48@example.net,+44(0)1164960922,Yorkshire,SA4H 0JS,2024-12-02,True,36-45
CUST00412,Bryan Parker-Collins,acrawford@example.net,+44113 4960049,South East,IP96 7BP,2025-03-25,False,18-25
CUST00413,Mrs Carolyn Smith,ihoward@example.net,+44117 4960832,West Midlands,M5W 5XL,2025-12-17,True,46-55
CUST00414,Ms Jenna Bell,ballbryan@example.com,+44117 496 0235,North East,S2 4LU,2025-08-29,True,26-35
CUST00415,TOBY HUNTER,stephenhughes@example.com,03069990410,West Midlands,M36 6QS,2024-01-22,True,36-45
CUST00416,Dennis Brooks-Bull,petersbrenda@example.com,0131 496 0697,South East,IM8 8ZN,2024-06-09,True,46-55
CUST00417,Dr Elliott Mitchell,ccharlton@example.org,+44(0)29 2018560,South West,NN4 9TY,2023-09-13,True,55+
CUST00418,David Knowles,sally08@example.com,+44161 4960527,North West,G18 0PN,2025-06-05,False,55+
CUST00419,Rhys Wyatt,marshallluke@example.net,+441632 960 972,London,E1F 1UW,2025-04-12,False,55+
CUST00420,Jill Bird,cbarnett@example.org,+443069990096,Wales,G7A 0DF,2025-05-14,False,46-55
CUST00421,Marcus Newman,nortonedward@example.net,+44141 4960312,North West,N7 1PZ,2023-09-03,True,36-45
CUST00422,Carolyn Donnelly,boneill@example.com,+44(0)118 496 0588,Yorkshire,G1U 5AX,2025-12-18,False,55+
CUST00423,Mr Joshua King,kbriggs@example.net,+4429 2018 0407,Wales,CR90 6HA,2024-06-06,False,55+
CUST00424,Jane Little,ywilliamson@example.com,+441632 960540,London,TR2 6AZ,2023-11-10,True,26-35
CUST00425,Cameron Williams,nicola11@example.org,+44116 4960842,West Midlands,BR90 9HB,2026-04-13,True,46-55
CUST00426,Jay Shah,williamsonjake@example.net,+44191 4960843,South East,DA14 3SR,2025-10-13,True,36-45
CUST00427,James Davies,pshaw@example.com,+44161 496 0641,North East,OX62 6UD,2023-07-04,True,18-25
CUST00428,Norman Bishop-Clarke,rosie93@example.net,+44(0)3069990396,North East,NN6 2HL,2023-08-15,True,36-45
CUST00429,Jenna Wade,saundersabdul@example.net,+44(0)1164960110,West Midlands,ST5 9SJ,2023-07-08,True,26-35
CUST00430,Dr Nigel Burton,maureen98@example.org,+44(0)113 496 0646,South West,G8J 2RQ,2024-07-20,True,26-35
CUST00431,Jack Cooke,ruthhayes@example.com,+44121 4960109,North West,TF4E 2WG,2023-07-30,False,26-35
CUST00432,Martin Walsh,xkelly@example.com,+44(0)191 496 0821,North East,G0J 0YD,2025-09-14,True,18-25
CUST00433,Gail Adams-Leach,glenn58@example.net,(028)9018725,South West,AB5 8YW,2025-08-08,False,46-55
CUST00434,SAMANTHA KAUR,edwardsstanley@example.org,+44118 4960224,East of England,DD1 7QG,2026-05-11,False,36-45
CUST00435,Lawrence Singh,beth14@example.org,09098790190,South East,UB3 3GN,2024-01-29,True,46-55
CUST00436,Mrs Sharon Kirk,fhowell@example.com,0113 496 0854,West Midlands,G9 3AW,2023-10-12,True,46-55
CUST00437,MR GEORGE METCALFE,winternorman@example.com,0131 4960535,East of England,IG6M 7LS,2024-03-10,True,46-55
CUST00438,alice mccarthy,ytaylor@example.net,(0151) 496 0537,London,L4 4HG,2023-11-16,False,26-35
